test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000247,WFR-08,DIE-3012,EQP-101,STN-04,TT,1.1805,1.1563,42.8459,146.2706,12.3215,4.1174,0.4573,2388.65,13.0094,0.8885,0.4028,2.848,26.83,1.83,52.7903,0.17267,52.91648,25,149.83,3,PASS,NORMAL
TST-000248,WFR-09,DIE-3725,EQP-105,STN-01,TT,1.1895,1.1711,44.3879,122.0841,11.5915,4.2881,0.443,2565.28,12.8067,0.9087,0.4294,1.8774,27.08,2.08,52.8445,0.14522,52.92311,25,150.02,2,PASS,NORMAL
TST-000249,WFR-10,DIE-4438,EQP-105,STN-02,FS,1.1994,1.1784,46.4257,132.595,12.5058,4.2383,0.461,2440.16,12.1495,0.854,0.4278,3.3889,26.45,1.45,53.14,0.15903,53.41363,25,149.67,4,PASS,NORMAL
TST-000250,WFR-11,DIE-0101,EQP-102,STN-02,TT,1.1881,1.1807,45.3233,156.0355,13.0312,4.3764,0.4488,2454.51,12.5156,0.863,0.4325,2.9179,27.59,2.59,52.3882,0.18539,52.58566,25,150.59,3,PASS,NORMAL
TST-000251,WFR-12,DIE-0814,EQP-105,STN-03,SS,1.1787,1.1619,43.4098,126.0485,12.8211,4.1858,0.4505,2414.47,13.462,0.8785,0.4255,2.2263,27.64,2.64,53.7064,0.14857,53.79913,25,149.09,1,PASS,NORMAL
TST-000252,WFR-13,DIE-1527,EQP-102,STN-03,TT,1.2185,1.205,44.6901,107.7187,12.4041,4.0909,0.4489,2566.47,11.875,0.852,0.4251,2.8586,28.82,3.82,55.4568,0.13126,55.62938,25,150.42,4,PASS,NORMAL
TST-000253,WFR-14,DIE-2240,EQP-101,STN-03,FF,1.2011,1.186,44.1199,135.6199,12.5962,4.1873,0.4392,2697.56,11.2374,0.8369,0.4179,2.7539,26.81,1.81,56.7865,0.16289,57.02381,25,149.18,2,PASS,NORMAL
TST-000254,WFR-15,DIE-2903,EQP-102,STN-03,SF,1.2075,1.1896,45.2179,140.2185,12.9815,4.3339,0.4461,2503.28,11.9481,0.8098,0.4105,3.2211,26.49,1.49,48.9636,0.16931,49.24471,25,150.76,2,PASS,NORMAL
TST-000255,WFR-16,DIE-3616,EQP-102,STN-04,SS,1.2088,1.1979,44.5124,120.8303,12.017,4.2499,0.4601,2376.08,12.3955,0.8413,0.447,3.5977,28.74,3.74,53.8181,0.14606,53.92237,25,152.59,1,PASS,NORMAL
TST-000256,WFR-17,DIE-4329,EQP-103,STN-04,FF,1.1653,1.1443,43.5461,167.2079,12.7115,3.8684,0.4535,2513.85,12.9472,0.8388,0.4082,2.1258,27.71,2.71,51.2796,0.19485,51.52412,25,150.95,3,PASS,NORMAL
TST-000257,WFR-18,DIE-5042,EQP-105,STN-02,FS,1.2126,1.1978,45.7479,135.5047,12.7214,4.3941,0.4754,2453.01,12.8733,0.8563,0.4138,2.5769,28.16,3.16,52.6827,0.16431,52.86405,25,155.88,3,PASS,NORMAL
TST-000258,WFR-19,DIE-0705,EQP-104,STN-03,FS,1.1878,1.1725,43.7495,116.0926,12.9245,4.2989,0.4497,2448.57,12.4394,0.8451,0.4385,3.0516,28.18,3.18,57.084,0.13789,57.23337,25,152.21,5,PASS,NORMAL
TST-000259,WFR-20,DIE-1418,EQP-103,STN-04,TT,1.1936,1.1706,44.5122,111.1087,12.0268,4.2804,0.449,2477.22,12.6627,0.8951,0.413,2.5893,27.52,2.52,57.8621,0.13262,58.04355,25,150.47,1,PASS,NORMAL
TST-000260,WFR-01,DIE-2131,EQP-105,STN-04,SF,1.1952,1.1721,42.9281,113.3433,12.6016,4.2856,0.459,2405.35,13.0671,0.8714,0.4212,2.6911,27.45,2.45,52.2707,0.13547,52.44119,25,143.72,5,PASS,NORMAL
TST-000261,WFR-02,DIE-2844,EQP-105,STN-01,FF,1.1954,1.1742,44.0774,176.1239,12.6908,4.2662,0.4311,2750.06,11.4297,0.8988,0.4255,2.2166,28.65,3.65,49.1762,0.21054,49.39834,25,152.91,1,PASS,NORMAL
TST-000262,WFR-03,DIE-3507,EQP-103,STN-02,SS,1.1949,1.1681,46.3921,123.2305,12.4107,4.2392,0.4697,2237.2,13.7026,0.877,0.4151,3.2999,28.05,3.05,50.5539,0.14725,50.80613,25,150.01,5,PASS,NORMAL
TST-000263,WFR-04,DIE-4220,EQP-105,STN-04,TT,1.1948,1.1762,43.0843,124.6968,12.9552,4.1661,0.4572,2466.39,12.7869,0.8251,0.4205,2.606,27.16,2.16,54.7728,0.14899,54.97546,25,151.39,4,PASS,NORMAL
TST-000264,WFR-05,DIE-4933,EQP-102,STN-03,TT,1.2199,1.2042,45.299,128.5013,12.9726,4.0053,0.4623,2545.72,12.596,0.8591,0.4091,2.2575,27.58,2.58,51.6778,0.15676,51.85784,25,148.83,5,PASS,NORMAL
TST-000265,WFR-06,DIE-0646,EQP-102,STN-01,TT,1.1948,1.1717,42.5806,108.9184,13.1144,4.2023,0.4485,2488.36,11.8403,0.864,0.4166,3.3705,27.92,2.92,51.9189,0.13014,52.03207,25,147.84,4,PASS,NORMAL
TST-000266,WFR-07,DIE-1309,EQP-105,STN-04,FS,1.1911,1.1674,45.4624,155.5095,12.7055,4.2322,0.4359,2582.96,12.4544,0.8195,0.4166,2.2122,27.58,2.58,58.5435,0.18523,58.79618,25,141.97,5,PASS,NORMAL
TST-000267,WFR-08,DIE-2022,EQP-104,STN-01,TT,1.2191,1.1979,45.8229,116.766,12.4489,4.1737,0.4256,2589.75,11.4924,0.8912,0.4361,3.0619,27.47,2.47,54.7785,0.14235,54.97692,25,152.72,2,PASS,NORMAL
TST-000268,WFR-09,DIE-2735,EQP-105,STN-02,SS,1.2011,1.1832,45.6714,144.112,11.435,4.1308,0.4686,2301.04,13.0334,0.8726,0.4222,3.4774,27.55,2.55,52.6897,0.17309,52.85464,25,149.65,1,PASS,NORMAL
TST-000269,WFR-10,DIE-3448,EQP-103,STN-04,TT,1.1926,1.1795,45.1232,124.5299,13.0118,4.2193,0.4504,2459.06,12.8289,0.8669,0.44,2.5706,27.39,2.39,54.2512,0.14851,54.38822,25,141.94,4,PASS,NORMAL
TST-000270,WFR-11,DIE-4111,EQP-103,STN-02,SS,1.1968,1.1702,42.9173,131.6419,12.5649,4.0661,0.4847,2285.5,13.5728,0.8628,0.4133,3.066,26.75,1.75,50.0808,0.15755,50.32094,25,149.82,5,PASS,NORMAL
TST-000271,WFR-12,DIE-4824,EQP-101,STN-04,FF,1.1963,1.1714,43.423,141.8751,12.5677,4.2841,0.4563,2544.82,11.6394,0.8514,0.4094,3.2274,26.57,1.57,49.0579,0.16973,49.25244,25,150.07,2,PASS,NORMAL
TST-000272,WFR-13,DIE-0537,EQP-105,STN-04,FS,1.2153,1.1889,45.9642,155.7006,12.7578,4.0561,0.4477,2564.23,12.1247,0.8485,0.4279,2.626,27.85,2.85,56.238,0.18922,56.43269,25,145.14,1,PASS,NORMAL
TST-000273,WFR-14,DIE-1250,EQP-102,STN-02,SS,1.2028,1.1843,42.699,139.8697,12.7909,4.2946,0.4553,2431.95,13.1815,0.8798,0.4202,2.3864,27.89,2.89,54.5705,0.16824,54.75985,25,153.73,5,PASS,NORMAL
TST-000274,WFR-15,DIE-1913,EQP-101,STN-01,TT,1.2125,1.1828,46.1942,124.0513,13.1317,4.223,0.4495,2574.4,11.8687,0.8169,0.4079,2.852,26.94,1.94,54.8258,0.15041,55.00727,25,151.44,4,PASS,NORMAL
TST-000275,WFR-16,DIE-2626,EQP-104,STN-03,FF,1.2216,1.1984,46.5058,156.3655,12.6807,4.0744,0.4654,2683.58,12.5305,0.8096,0.4596,1.5654,26.7,1.7,55.2568,0.19102,55.44217,25,150.43,3,PASS,NORMAL
TST-000276,WFR-17,DIE-3339,EQP-102,STN-03,SF,1.1893,1.1624,47.0721,175.8992,11.9883,4.1156,0.4534,2457.1,12.5493,0.8701,0.4296,2.86,28.78,3.78,54.3547,0.2092,54.51814,25,154.86,3,PASS,NORMAL
TST-000277,WFR-18,DIE-4002,EQP-105,STN-03,FF,1.2138,1.1893,43.3488,151.3967,12.4326,4.2273,0.4544,2742.11,11.7712,0.8871,0.4339,1.929,27.18,2.18,55.7903,0.18377,55.99812,25,149.4,5,PASS,NORMAL
TST-000278,WFR-19,DIE-4715,EQP-104,STN-03,TT,1.1443,1.1252,45.9186,103.6498,12.6263,4.0112,0.4497,2476.48,12.7071,0.8668,0.4169,2.5781,26.69,1.69,55.6553,0.11861,55.77806,25,145.68,5,FAIL,LOW_VOLTAGE
TST-000279,WFR-20,DIE-0428,EQP-105,STN-04,TT,1.2172,1.1988,45.3075,110.5637,13.4434,4.2486,0.4564,2556.78,11.3704,0.825,0.4491,3.4493,27.49,2.49,58.4618,0.13458,58.52455,25,147.64,4,PASS,NORMAL
TST-000280,WFR-01,DIE-1141,EQP-102,STN-03,FF,1.1995,1.1793,44.6092,138.9478,12.9755,4.0703,0.4345,2729.63,11.7607,0.8318,0.4325,2.0615,26.76,1.76,54.1531,0.16667,54.28346,25,149.52,3,PASS,NORMAL
TST-000281,WFR-02,DIE-1804,EQP-103,STN-02,FF,1.2153,1.1911,47.8918,155.4694,12.7027,4.193,0.44,2727.87,11.2438,0.8748,0.4224,2.5449,28.93,3.93,51.6106,0.18894,51.85555,25,149.72,5,PASS,NORMAL
TST-000282,WFR-03,DIE-2517,EQP-105,STN-04,FF,1.1829,1.1603,43.6488,202.5917,12.6602,4.2201,0.4607,2492.51,12.3083,0.8154,0.4013,2.9244,27.55,2.55,55.3126,0.23965,55.57616,25,151.1,2,PASS,NORMAL
TST-000283,WFR-04,DIE-3230,EQP-105,STN-04,FS,1.2269,1.2081,44.8435,105.6641,12.6523,3.9949,0.4638,2561.97,12.3407,0.8419,0.4159,2.4304,27.06,2.06,58.5436,0.12964,58.69244,25,145.51,5,PASS,NORMAL
TST-000284,WFR-05,DIE-3943,EQP-101,STN-01,SF,1.2,1.179,45.414,133.0708,12.5509,4.3158,0.4667,2372.95,14.2905,0.9473,0.4214,0.4261,28,3,52.1496,0.15968,52.254,25,143.09,5,FAIL,TIMING_FAILURE
TST-000285,WFR-06,DIE-4606,EQP-103,STN-01,FF,1.1952,1.1766,45.8771,138.9518,12.0752,4.3774,0.4674,2512.95,11.5974,0.8495,0.4255,3.4706,27.17,2.17,51.4701,0.16608,51.58128,25,149.52,1,PASS,NORMAL
TST-000286,WFR-07,DIE-0319,EQP-102,STN-02,FS,1.1893,1.1659,44.8065,160.5911,12.5645,4.2156,0.4345,2467.13,12.1117,0.8292,0.4188,3.2723,28.83,3.83,54.0332,0.19099,54.29693,25,145.1,1,PASS,NORMAL
TST-000287,WFR-08,DIE-1032,EQP-104,STN-03,SF,1.2101,1.1986,43.6956,133.448,12.7562,4.1507,0.4548,2492.42,11.9848,0.8501,0.4338,3.2138,26.73,1.73,49.2324,0.16149,49.38816,25,150.3,1,PASS,NORMAL
TST-000288,WFR-09,DIE-1745,EQP-102,STN-04,SS,1.1602,1.1364,45.7448,134.8848,12.3625,4.1707,0.4576,2303.93,14.4856,0.8564,0.4049,2.0196,28.59,3.59,49.7688,0.15649,49.94217,25,151.99,5,PASS,NORMAL
TST-000289,WFR-10,DIE-2408,EQP-102,STN-04,FF,1.2086,1.1916,44.0749,154.4725,12.4851,4.0434,0.441,2749.32,11.8199,0.8426,0.4376,1.8866,27.75,2.75,57.2499,0.1867,57.44248,25,148.99,3,PASS,NORMAL
TST-000290,WFR-11,DIE-3121,EQP-104,STN-03,SF,1.1862,1.1638,41.0981,121.8949,12.5534,4.1002,0.4644,2355.46,12.4477,0.8824,0.4225,3.6517,29.82,4.82,46.6099,0.14459,46.70591,25,150.3,3,PASS,NORMAL
TST-000291,WFR-12,DIE-3834,EQP-104,STN-01,SS,1.2007,1.1866,46.2053,99.9549,12.8504,4.207,0.4789,2310.74,13.5703,0.8323,0.4363,2.9079,26.39,1.39,55.1769,0.12002,55.28174,25,157.18,3,PASS,NORMAL
TST-000292,WFR-13,DIE-4547,EQP-104,STN-01,SF,1.225,1.2029,51.7551,390.8276,12.3598,4.1987,0.4552,2636.17,12.2518,0.8403,0.4458,2.0814,36.68,11.68,56.8204,0.47876,57.37948,25,154.11,5,FAIL,HIGH_LEAKAGE
TST-000293,WFR-14,DIE-0210,EQP-102,STN-02,SS,1.1695,1.1451,44.0608,85.4919,12.2955,4.3264,0.4642,2179.8,13.6965,0.8539,0.4078,3.7999,28.22,3.22,56.5256,0.09998,56.64884,25,152.2,1,PASS,NORMAL
TST-000294,WFR-15,DIE-0923,EQP-102,STN-04,SS,1.2026,1.1911,44.219,112.0685,12.1598,4.0198,0.4861,2282.6,13.7611,0.8861,0.4368,2.8767,28.05,3.05,53.1312,0.13477,53.32491,25,146.58,4,PASS,NORMAL
TST-000295,WFR-16,DIE-1636,EQP-104,STN-01,SF,1.2225,1.2068,44.1932,151.3849,12.4523,4.2916,0.4524,2562.93,12.1211,0.8352,0.4117,2.6508,26.24,1.24,55.7705,0.18507,55.82984,25,143.67,1,PASS,NORMAL
TST-000296,WFR-17,DIE-2349,EQP-103,STN-02,SF,1.2149,1.1893,43.8808,117.4645,12.7488,4.455,0.443,2514.65,11.7563,0.8122,0.4117,3.3383,27.44,2.44,54.5727,0.14271,54.82625,25,144.93,4,PASS,NORMAL
TST-000297,WFR-18,DIE-3012,EQP-102,STN-04,FS,1.1797,1.1585,46.5171,269.6652,12.0071,3.9525,0.4577,2360.57,12.4152,0.8754,0.3924,3.6545,33.4,8.4,49.3429,0.31812,49.67642,25,149.51,5,FAIL,HIGH_LEAKAGE
TST-000298,WFR-19,DIE-3725,EQP-105,STN-04,TT,1.2147,1.1015,47.5966,130.2526,13.8585,4.2389,0.4426,2577.57,11.9784,0.8848,0.4149,2.6553,28.94,3.94,57.3013,0.15822,57.37806,25,155.86,1,FAIL,EQUIPMENT_DRIFT
TST-000299,WFR-20,DIE-4438,EQP-102,STN-03,FS,1.1583,1.1267,44.3746,113.0881,12.8568,4.1541,0.4605,2284.06,14.0316,0.8825,0.3735,2.5986,27.31,2.31,46.613,0.13099,46.71241,25,152.05,2,PASS,NORMAL
TST-000300,WFR-01,DIE-0101,EQP-105,STN-03,SF,1.2094,1.1878,45.7533,137.3654,12.8033,4.0018,0.4391,2529.98,12.5624,0.8034,0.4186,2.4446,27.34,2.34,56.1087,0.16613,56.29014,25,146.45,4,PASS,NORMAL
TST-000301,WFR-02,DIE-0814,EQP-104,STN-01,FF,1.1883,1.1718,44.6399,114.2172,12.2186,4.3868,0.4385,2738.55,11.8035,0.8665,0.4031,1.9363,28.77,3.77,53.9699,0.13572,54.1305,25,150,1,PASS,NORMAL
TST-000302,WFR-03,DIE-1527,EQP-101,STN-01,TT,1.1827,1.1544,44.152,108.5034,12.8662,4.147,0.4494,2404.91,12.9534,0.8371,0.4338,2.8421,26.16,1.16,49.0544,0.12833,49.16698,25,145.41,2,PASS,NORMAL
TST-000303,WFR-04,DIE-2240,EQP-102,STN-01,SF,1.2007,1.1831,43.0835,121.23,13.1035,4.1386,0.4568,2471.4,13.0467,0.928,0.4142,2.2105,27.08,2.08,53.0667,0.14556,53.19378,25,154.17,4,PASS,NORMAL
TST-000304,WFR-05,DIE-2903,EQP-105,STN-04,FS,1.1923,1.1707,42.7342,118.1451,13.3947,4.1444,0.4772,2386.45,13.4478,0.8763,0.4288,2.4372,28.79,3.79,52.9396,0.14086,53.07081,25,145.69,4,PASS,NORMAL
TST-000305,WFR-06,DIE-3616,EQP-102,STN-01,SF,1.2093,1.1931,43.9916,130.907,12.7053,4.0933,0.4455,2556.06,11.9335,0.8638,0.4276,2.8518,27.59,2.59,55.8647,0.15831,56.05077,25,150.4,3,PASS,NORMAL
TST-000306,WFR-07,DIE-4329,EQP-101,STN-03,FS,1.1919,1.1711,44.4389,149.7922,12.8141,4.1732,0.4382,2522.02,12.9688,0.826,0.4201,2.0655,27.03,2.03,55.1391,0.17854,55.40422,25,148.06,1,PASS,NORMAL
TST-000307,WFR-08,DIE-5042,EQP-105,STN-01,SS,1.2055,1.1994,47.8702,129.1841,12.8253,4.1658,0.4497,2406.54,12.8318,0.8871,0.432,2.9025,27.2,2.2,54.4347,0.15573,54.54263,25,147.29,2,PASS,NORMAL
TST-000308,WFR-09,DIE-0705,EQP-101,STN-04,SS,1.1786,1.1556,43.3053,116.0563,13.3157,4.4552,0.4661,2277.63,13.6203,0.8128,0.4153,3.129,26.86,1.86,51.9242,0.13678,52.04729,25,150.99,3,PASS,NORMAL
TST-000309,WFR-10,DIE-1418,EQP-105,STN-03,FS,1.2112,1.1936,43.5635,115.9299,12.7437,4.3479,0.4438,2416.85,15.2303,0.9744,0.4027,-1.2089,28.08,3.08,53.2204,0.14041,53.24012,25,148.94,4,FAIL,TIMING_FAILURE
TST-000310,WFR-11,DIE-2131,EQP-103,STN-03,TT,1.2024,1.1772,44.6074,121.771,12.7434,4.1057,0.4342,2584.26,12.0789,0.8746,0.4417,2.5248,26.74,1.74,52.3034,0.14642,52.43053,25,146.28,1,PASS,NORMAL
TST-000311,WFR-12,DIE-2844,EQP-101,STN-01,FF,1.2162,1.1935,46.5825,173.1439,12.7527,3.8269,0.447,2750.34,11.6215,0.8527,0.4212,2.0695,27.35,2.35,51.7959,0.21058,52.15371,25,152.22,4,PASS,NORMAL
TST-000312,WFR-13,DIE-3507,EQP-103,STN-01,FF,1.195,1.1766,43.4365,152.7498,12.3606,4.4289,0.4413,2694.68,12.1919,0.8996,0.414,1.7526,28.63,3.63,50.919,0.18254,51.13427,25,152.59,5,PASS,NORMAL
TST-000313,WFR-14,DIE-4220,EQP-102,STN-02,SS,1.1877,1.1746,44.9726,132.087,12.5478,4.0219,0.4648,2298.55,13.024,0.8774,0.3911,3.5009,25.82,0.82,49.5826,0.15688,49.73399,25,153.64,2,PASS,NORMAL
TST-000314,WFR-15,DIE-4933,EQP-103,STN-01,SF,1.2101,1.1885,44.0723,133.5749,12.7159,4.024,0.4395,2642.08,12.5263,0.8087,0.4293,1.8046,28.42,3.42,54.892,0.16164,55.09044,25,149.44,1,PASS,NORMAL
TST-000315,WFR-16,DIE-0646,EQP-105,STN-01,FF,1.2051,1.1799,44.2239,138.8358,13.2932,4.2959,0.4395,2644.01,12.2054,0.8693,0.4471,2.0538,27.44,2.44,57.3757,0.16731,57.60065,25,146.01,3,PASS,NORMAL
TST-000316,WFR-17,DIE-1309,EQP-101,STN-04,TT,1.1817,1.169,41.2015,129.5679,12.5841,4.0922,0.4521,2423.65,12.7763,0.8093,0.4154,2.9184,26.28,1.28,54.9849,0.15311,55.07993,25,148.04,4,PASS,NORMAL
TST-000317,WFR-18,DIE-2022,EQP-104,STN-03,SF,1.2015,1.1807,45.7884,127.6453,12.5968,4.0027,0.4541,2487.01,11.9583,0.7955,0.4157,3.3298,28.37,3.37,50.8987,0.15337,51.11255,25,155.85,4,PASS,NORMAL
TST-000318,WFR-19,DIE-2735,EQP-101,STN-01,FF,1.2132,1.1995,44.2948,143.1111,12.7547,4.2256,0.4465,2713.69,11.527,0.8433,0.4189,2.3698,26.56,1.56,51.5088,0.17362,51.64847,25,157.68,4,PASS,NORMAL
TST-000319,WFR-20,DIE-3448,EQP-103,STN-03,SS,1.2291,1.2023,47.7589,117.6604,12.4614,4.0081,0.4305,2571.02,12.4511,0.8285,0.4258,2.2784,26.55,1.55,55.0352,0.14462,55.10028,25,146.25,4,PASS,NORMAL
TST-000320,WFR-01,DIE-4111,EQP-105,STN-03,TT,1.208,1.1942,46.3704,145.2132,13.1544,4.1438,0.4359,2632.47,12.5048,0.8967,0.4015,1.7934,28.9,3.9,51.4305,0.17542,51.6632,25,149.6,2,PASS,NORMAL
TST-000321,WFR-02,DIE-4824,EQP-102,STN-03,TT,1.208,1.1916,44.5175,129.1406,12.2079,4.0814,0.4687,2180.71,15.6854,1.0247,0.4236,-0.5672,26.89,1.89,50.7563,0.156,50.827,25,156.57,1,FAIL,TIMING_FAILURE
TST-000322,WFR-03,DIE-0537,EQP-103,STN-04,FF,1.2089,1.181,46.9984,137.3728,12.6627,4.112,0.4595,2673.58,11.7381,0.8483,0.406,2.3748,26.96,1.96,56.1703,0.16607,56.35442,25,146.58,4,PASS,NORMAL
TST-000323,WFR-04,DIE-1250,EQP-102,STN-01,FS,1.1932,1.1688,45.0883,107.4291,13.0694,4.1633,0.4459,2497.71,13.1524,0.8426,0.4389,2.0197,27.52,2.52,54.0599,0.12818,54.21984,25,149.97,1,PASS,NORMAL
TST-000324,WFR-05,DIE-1913,EQP-101,STN-04,SF,1.1818,1.1635,45.5179,137.1233,12.3475,4.1458,0.4472,2436.77,12.3494,0.8757,0.4301,3.1901,27.56,2.56,55.995,0.16205,56.07297,25,149.5,3,PASS,NORMAL
TST-000325,WFR-06,DIE-2626,EQP-102,STN-02,FF,1.1912,1.1759,43.005,157.2739,11.7309,4.2166,0.447,2646.97,12.1316,0.9163,0.4444,2.0637,27.27,2.27,58.473,0.18734,58.58672,25,150.95,2,PASS,NORMAL
TST-000326,WFR-07,DIE-3339,EQP-102,STN-04,TT,1.1792,1.1622,44.043,116.9331,12.034,4.2033,0.4557,2384.01,13.2919,0.7982,0.4067,2.6884,27.67,2.67,53.933,0.13789,54.01174,25,151.06,4,PASS,NORMAL
TST-000327,WFR-08,DIE-4002,EQP-102,STN-02,SS,1.181,1.1632,43.2421,126.5371,12.3724,4.2574,0.4697,2230.8,14.226,0.807,0.4322,2.8978,26.91,1.91,49.6026,0.14944,49.77421,25,155.88,3,PASS,NORMAL
TST-000328,WFR-09,DIE-4715,EQP-101,STN-01,FF,1.2019,1.1802,45.6385,120.9835,12.6863,4.0836,0.4498,2657.6,11.8974,0.7973,0.4066,2.3565,27.95,2.95,55.6132,0.14541,55.6868,25,157.29,2,PASS,NORMAL
TST-000329,WFR-10,DIE-0428,EQP-101,STN-04,SF,1.2052,1.1804,45.0754,135.2554,11.7749,4.2652,0.4557,2458.02,12.5831,0.8228,0.4301,2.8674,27.13,2.13,51.7588,0.16301,51.82718,25,146.55,3,PASS,NORMAL
TST-000330,WFR-11,DIE-1141,EQP-104,STN-04,FS,1.1897,1.1801,44.3068,144.423,11.8363,4.2379,0.4554,2371.42,12.9692,0.8643,0.4352,3.034,27.98,2.98,52.3373,0.17182,52.55208,25,152.04,3,PASS,NORMAL
TST-000331,WFR-12,DIE-1804,EQP-101,STN-02,SF,1.1887,1.1755,45.6491,117.7033,12.7168,4.3395,0.4428,2513.61,12.7191,0.8254,0.4163,2.3689,25.84,0.84,53.5286,0.13991,53.72471,25,152.01,5,PASS,NORMAL
TST-000332,WFR-13,DIE-2517,EQP-102,STN-01,FF,1.1808,1.1553,43.2816,161.0124,12.9907,3.935,0.438,2672.44,11.5621,0.8421,0.4198,2.5634,28.23,3.23,49.2717,0.19012,49.47848,25,145.77,1,PASS,NORMAL
TST-000333,WFR-14,DIE-3230,EQP-105,STN-03,TT,1.2198,1.191,47.8603,127.8259,12.5144,4.2017,0.4532,2570.73,12.0907,0.8929,0.4043,2.5762,28.39,3.39,55.877,0.15592,56.05418,25,153.04,1,PASS,NORMAL
TST-000334,WFR-15,DIE-3943,EQP-104,STN-01,FF,1.2152,1.1976,43.8053,161.0225,12.2411,4.2149,0.4673,2654.06,11.7375,0.8609,0.4008,2.4728,27.28,2.28,55.2242,0.19567,55.39606,25,146.34,3,PASS,NORMAL
TST-000335,WFR-16,DIE-4606,EQP-103,STN-03,FF,1.2112,1.1836,43.2496,168.4518,12.3978,4.172,0.4518,2724.72,11.4011,0.8108,0.4103,2.4685,28.13,3.13,52.3939,0.20403,52.52907,25,149.53,2,PASS,NORMAL
TST-000336,WFR-17,DIE-0319,EQP-101,STN-02,SF,1.1919,1.1751,43.4722,129.645,13.0418,4.2882,0.4309,2502.52,12.0293,0.8337,0.4107,3.1209,27.28,2.28,55.1573,0.15452,55.28515,25,147.16,3,PASS,NORMAL
TST-000337,WFR-18,DIE-1032,EQP-102,STN-01,SS,1.2074,1.1858,47.0622,137.6799,12.0362,4.2751,0.4675,2389.2,13.3496,0.8623,0.4122,2.5301,28.02,3.02,56.9276,0.16623,57.08496,25,152.68,1,PASS,NORMAL
TST-000338,WFR-19,DIE-1745,EQP-102,STN-04,FF,1.1815,1.1608,44.6196,136.2592,14.6047,5.1158,0.5109,2224.65,14.1197,0.819,0.4269,3.0417,27.73,2.73,52.4585,0.16099,52.60618,25,147.99,4,FAIL,PROCESS_VARIATION
TST-000339,WFR-20,DIE-2408,EQP-102,STN-02,FF,1.1932,1.1756,46.5944,162.3498,13.2929,4.3292,0.4692,2545.55,11.813,0.8674,0.4406,3.0333,28.15,3.15,53.9118,0.19372,54.14623,25,146.49,4,PASS,NORMAL
TST-000340,WFR-01,DIE-3121,EQP-102,STN-01,TT,1.2046,1.1868,45.0855,132.002,12.3832,4.252,0.4668,2428.86,12.9368,0.8736,0.4265,2.6582,27.16,2.16,53.8423,0.15901,54.05408,25,147.9,1,PASS,NORMAL
TST-000341,WFR-02,DIE-3834,EQP-105,STN-01,FF,1.1975,1.1721,46.8102,141.0212,12.216,4.1488,0.4466,2639.24,12.1271,0.872,0.4058,2.1568,27.67,2.67,53.3489,0.16887,53.56712,25,141.24,4,PASS,NORMAL
TST-000342,WFR-03,DIE-4547,EQP-101,STN-01,FF,1.1996,1.1788,47.6244,170.1895,12.2518,4.2076,0.4592,2613.85,11.9274,0.8607,0.4047,2.515,48.25,23.25,57.3529,0.20416,57.46967,25,149.96,4,FAIL,THERMAL_ANOMALY
TST-000343,WFR-04,DIE-0210,EQP-101,STN-02,FF,1.182,1.161,45.2493,149.4698,13.2728,4.1706,0.4391,2729.52,12.103,0.867,0.427,1.6846,27.16,2.16,51.1398,0.17667,51.31345,25,145.16,5,PASS,NORMAL
TST-000344,WFR-05,DIE-0923,EQP-101,STN-04,FF,1.2075,1.1912,47.5273,117.4933,12.5159,4.095,0.4345,2790.65,10.8537,0.8379,0.4342,2.642,26.74,1.74,52.9824,0.14187,53.14684,25,152.21,1,PASS,NORMAL
TST-000345,WFR-06,DIE-1636,EQP-101,STN-02,FF,1.1991,1.1794,45.5148,153.3888,13.6673,4.3274,0.4713,2537.44,12.0637,0.8285,0.4104,2.8717,27.47,2.47,56.5767,0.18393,56.69558,25,151.09,4,PASS,NORMAL
TST-000346,WFR-07,DIE-2349,EQP-101,STN-01,SF,1.2105,1.1935,46.5578,112.7233,12.1964,3.7904,0.4454,2518.28,12.8045,0.8528,0.4479,2.2266,27.83,2.83,52.1104,0.13645,52.2451,25,154.56,1,PASS,NORMAL
TST-000347,WFR-08,DIE-3012,EQP-101,STN-03,TT,1.2011,1.1753,46.9392,142.7498,12.8159,4.1509,0.4552,2526.98,12.4883,0.8381,0.4383,2.5028,27.42,2.42,47.3249,0.17146,47.48876,25,141.53,2,PASS,NORMAL
TST-000348,WFR-09,DIE-3725,EQP-101,STN-01,TT,1.2073,1.1851,44.366,149.6202,12.6073,4.2887,0.4626,2403.76,12.5234,0.8262,0.4103,3.291,27.54,2.54,54.8399,0.18064,54.96527,25,149.64,3,PASS,NORMAL
TST-000349,WFR-10,DIE-4438,EQP-101,STN-03,FF,1.1992,1.1734,45.487,173.2315,12.6445,3.8435,0.4423,2749.18,11.4095,0.8342,0.4257,2.3061,28.37,3.37,51.4762,0.20774,51.65193,25,155.97,2,PASS,NORMAL
